	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	CIDADE_ELABORACAO	SEC_ELABORACAO	DEP_ELABORACAO	NUM_BO	ANO_BO	DATA_FATO	dia	mês	ano	MÊS OCOR	ANO OCOR	DP_ELABORACAO	COORPORAÇÃO	SITUAÇÃO	ID_DELEGACIA	MUNICIPIO_CIRC	"DEPARTAMENTO_
CIRC"	SECCIONAL_CIRC	CIRCUNSCRIÇÃO	DESCR_TIPO_PESSOA	SEXO_PESSOA	IDADE_PESSOA	COR	DATA_NASCIMENTO_PESSOA	DESCR_PROFISSAO	HORA_FATO	DESCR_TIPOLOCAL	LOGRADOURO	NUMERO_LOGRADOURO	LATITUDE	LONGITUDE	NATUREZAS	CONDUTA	DESDOBRAMENTO	FLAG_VITIMA_FATAL	DATAHORA_REGISTRO_BO	HORA_FATO_HOUR_ONLY	COR_FOMATADO	SEXO_FOMATADO
4007	4007	4007	S.PAULO	DHPP - DEP. HOM. PROTECAO PESSOA	DHPP	796	2017	27/12/2017	27	12	2017	12	2017	DHPP DIV. HOMICIDIOS	PM	serviço	200100	S.PAULO	DECAP	DEL.SEC.6º SANTO AMARO	98º D.P. JARDIM MIRIAM	Vítima	Masculino	25	Branca	27/09/1992	JARDINEIRO(A)	18:45:00	Residência	DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS 		-23.56286999999997	-46.65467999999999	Homicídio simples (art. 121)		Art. 329 - Opor-se à execução de ato legal, mediante violência ou ameaça a funcionário competente para executá-lo ou a quem lhe esteja prestando auxílio:&#x0D; Pena - detenção, de 2 (dois) meses a 2 (dois) anos.&#x0D; ,Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	27/12/2017	18	Branca	Masculino
4008	4008	4008	S.PAULO	DHPP - DEP. HOM. PROTECAO PESSOA	DHPP	796	2017	27/12/2017	27	12	2017	12	2017	DHPP DIV. HOMICIDIOS	PM	serviço	200100	S.PAULO	DECAP	DEL.SEC.6º SANTO AMARO	98º D.P. JARDIM MIRIAM	Vítima	Masculino	NÃO INFORMADO	Parda	NÃO INFORMADO	NÃO INFORMADO	18:45:00	Residência	DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS 		-23.56286999999997	-46.65467999999999	Homicídio simples (art. 121)		Art. 329 - Opor-se à execução de ato legal, mediante violência ou ameaça a funcionário competente para executá-lo ou a quem lhe esteja prestando auxílio:&#x0D; Pena - detenção, de 2 (dois) meses a 2 (dois) anos.&#x0D; ,Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	27/12/2017	18	Parda	Masculino
4009	4009	4009	CUBATAO	DEL.SEC.SANTOS	DEINTER 6 - SANTOS	1766	2017	13/12/2017	13	12	2017	12	2017	DEL.POL.CUBATÃO	PM	serviço	40202	CUBATAO	DEINTER 6 - SANTOS	DEL.SEC.SANTOS	01º D.P. CUBATÃO	Autor/Vitima	Masculino	24	Parda	07/01/1993	NÃO INFORMADO	18:45:00	Via pública	AVENIDA ENGENHEIRO PLINIO DE QUEIROZ	1100	-23.8768422329999	-46.424994657999896	Drogas sem autorização ou em desacordo (Art.33, caput), Homicídio simples (art. 121), Homicídio simples (art. 121)		Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	14/12/2017	18	Parda	Masculino
4010	4010	4010	MAUA	DEL.SEC.SANTO ANDRÉ	DEMACRO	1896	2017	12/12/2017	12	12	2017	12	2017	04º D.P. MAUA	PM	serviço	280206	S.ANDRE	DEMACRO	DEL.SEC.SANTO ANDRÉ	03º D.P. SANTO ANDRÉ	Autor/Vitima	Masculino	NÃO INFORMADO	Branca	NÃO INFORMADO	NÃO INFORMADO	15:00:00	Via pública	RUA BENEDITO MONTENEGRO	661	-23.666364545524	-46.487370127297105	Homicídio simples (art. 121), Localização/Apreensão de objeto	VEICULO	Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	12/12/2017	15	Branca	Masculino
4011	4011	4011	VALINHOS	DEL.SEC.1º CAMPINAS	DEINTER 2 - CAMPINAS	2036	2017	04/12/2017	4	12	2017	12	2017	DEL.POL.PLANTÃO VALINHOS	PM	serviço	70938	VALINHOS	DEINTER 2 - CAMPINAS	DEL.SEC.1º CAMPINAS	DEL.POL.VALINHOS	Vítima	Masculino	18	Preta	29/04/1999	ESTUDANTE	16:20:00	Via pública	ESTRADA LUÍS DE QUEIRÓS GUIMARÃES	0	-22.988991459	-47.047591434	A.I.-Roubo (art. 157), A.I.-Quadrilha ou bando (art. 288), Roubo (art. 157), Roubo (art. 157), Associação Criminosa (art. 288), Resistência (art. 329), Resistência (art. 329), Caput Corromper ou facilitar a corrupção de menor de 18 anos (244B), Homicídio simples (art. 121),		Morte decorrente de intervenção policial (RES. SSP 05 - 07/01/2013)	Sim	05/12/2017	16	Preta	Masculino
4012	4012	4012	S.VICENTE	DEL.SEC.SANTOS	DEINTER 6 - SANTOS	2378	2017	19/12/2017	19	12	2017	12	2017	02º D.P. SÃO VICENTE	PM	serviço	40285	S.VICENTE	DEINTER 6 - SANTOS	DEL.SEC.SANTOS	01º D.P. SÃO VICENTE	Autor/Vitima	Masculino	13	Branca	19/01/2004	ESTUDANTE	04:25:00	Via pública	RUA MASCARENHAS DE MORÃES	37	-23.962198095999998	-46.3976472259999	Homicídio simples (art. 121)	VEICULO	Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	19/12/2017	04	Branca	Masculino
4013	4013	4013	SANTOS	DEL.SEC.SANTOS	DEINTER 6 - SANTOS	2530	2017	04/12/2017	4	12	2017	12	2017	03º D.P. SANTOS	PM	serviço	40213	SANTOS	DEINTER 6 - SANTOS	DEL.SEC.SANTOS	03º D.P. SANTOS	Indiciado	Masculino	NÃO INFORMADO	Parda	NÃO INFORMADO	NÃO INFORMADO	13:37:00	Comércio e serviços	AVENIDA PEDRO LESSA	2098	-23.98122994880249	-46.29405992398694	Roubo (art. 157), Resistência (art. 329), Art 2º - Promover, constituir, financiar ou integrar organização criminosa	ESTABELECIMENTO COMERCIAL		Sim	04/12/2017	13	Parda	Masculino
4014	4014	4014	CAMPINAS	DEL.SEC.1º CAMPINAS	DEINTER 2 - CAMPINAS	2679	2017	21/12/2017	21	12	2017	12	2017	PLANTÃO - 05 DP CAMPINAS	PM	serviço	70015	CAMPINAS	DEINTER 2 - CAMPINAS	DEL.SEC.1º CAMPINAS	05º D.P. CAMPINAS	Autor/Vitima	Masculino	22	Branca	14/07/1995	NÃO INFORMADO	14:54:00	Comércio e serviços	AVENIDA CAP SAMUEL FERREIRA	22	-22.9289623806666	-47.036728079333294	Homicídio qualificado (art. 121, §2o.), Homicídio simples (art. 121), Localização/Apreensão de objeto, Localização/Apreensão e Entrega de veículo, Resistência (art. 329), Roubo (art. 157), Roubo (art. 157)	INTERIOR ESTABELECIMENTO,VEICULO,	Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	21/12/2017	14	Branca	Masculino
4015	4015	4015	HORTOLANDIA	DEL.SEC.AMERICANA	DEINTER 9 - PIRACICABA	3354	2017	23/12/2017	23	12	2017	12	2017	DEL.POL.PLANTÃO HORTOLÂNDIA	PM	serviço	70928	HORTOLANDIA	DEINTER 9 - PIRACICABA	DEL.SEC.AMERICANA	01º D.P. HORTOLÂNDIA	Autor/Vitima	Masculino	38	Parda	25/04/1979	NÃO INFORMADO	17:35:00	Residência	DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS 		-22.872329999999977	-47.20959999999997	Homicídio simples (art. 121)		Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	23/12/2017	17	Parda	Masculino
4016	4016	4016	S.ISABEL	DEL.SEC.GUARULHOS	DEMACRO	3673	2017	20/12/2017	20	12	2017	12	2017	DEL.POL.STA ISABEL	PM	serviço	30211	S.ISABEL	DEMACRO	DEL.SEC.GUARULHOS	DEL.POL.STA ISABEL	Autor/Vitima	Masculino	35	Preta	NÃO INFORMADO	NÃO INFORMADO	03:00:00	Unidade rural	ESTRADA GEORGE BARRANJARD	0	-23.320392034	-46.249348819	Homicídio qualificado (art. 121, §2o.), Homicídio simples (art. 121)		Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	20/12/2017	03	Preta	Masculino
4017	4017	4017	MAIRIPORA	DEL.SEC.FRANCO DA ROCHA	DEMACRO	3751	2017	14/12/2017	14	12	2017	12	2017	DEL.POL.MAIRIPORÃ	PM	serviço	30210	MAIRIPORA	DEMACRO	DEL.SEC.FRANCO DA ROCHA	DEL.POL.MAIRIPORÃ	Vítima	Masculino	25	Preta	13/10/1992	NÃO INFORMADO	19:00:00	Via pública	RUA ELVIRA	60	-23.320875808	-46.5911745752868	Homicídio simples (art. 121)	RESIDENCIA,VEICULO,	Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	16/12/2017	19	Preta	Masculino
4018	4018	4018	S.CARLOS	DEL.SEC.SAO CARLOS	DEINTER 3 - RIBEIRAO PRETO	3756	2017	26/12/2017	26	12	2017	12	2017	DEL.SEC.SÃO CARLOS PLANTÃO	PM	serviço	100911	S.CARLOS	DEINTER 3 - RIBEIRAO PRETO	DEL.SEC.SAO CARLOS	01º D.P. SÃO CARLOS	Autor/Vitima	Masculino	30	Branca	17/01/1987	OUTROS	22:04:00	Via pública	RODOVIA DR. PAULO LAURO, KM 144	0	-22.0166060339999	-47.870245299	Homicídio simples (art. 121), Localização/Apreensão de veículo		Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	27/12/2017	22	Branca	Masculino
4019	4019	4019	S.JOSE DOS CAMPOS	DEL.SEC.S.JOSÉ DOS CAMPOS	DEINTER 1 - SAO JOSE DOS CAMPOS	3788	2017	09/12/2017	9	12	2017	12	2017	DEL.SEC.POL.SJCAMPOS PL SUL	PM	serviço	130508	S.JOSE DOS CAMPOS	DEINTER 1 - SAO JOSE DOS CAMPOS	DEL.SEC.S.JOSÉ DOS CAMPOS	06º D.P. S.JOSE DOS CAMPOS	Autor/Vitima	Masculino	27	Branca	05/11/1990	REPOSITOR(A)	00:51:00	Residência	DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS 		-23.179249999999968	-45.88719999999995	Homicídio simples (art. 121)		Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	09/12/2017	00	Branca	Masculino
4020	4020	4020	S.JOSE DOS CAMPOS	DEL.SEC.S.JOSÉ DOS CAMPOS	DEINTER 1 - SAO JOSE DOS CAMPOS	3849	2017	13/12/2017	13	12	2017	12	2017	DEL.SEC.POL.SJCAMPOS PL SUL	PM	serviço	130508	S.JOSE DOS CAMPOS	DEINTER 1 - SAO JOSE DOS CAMPOS	DEL.SEC.S.JOSÉ DOS CAMPOS	06º D.P. S.JOSE DOS CAMPOS	Autor/Vitima	Masculino	21	Branca	28/10/1996	CHAPEIRO	21:30:00	Residência	DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS 		-23.179249999999968	-45.88719999999995	Ameaça (art. 147), Disparo de arma de fogo (Art. 15), Homicídio simples (art. 121), Posse ou porte ilegal de arma de fogo de uso restrito (Art. 16)		Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	14/12/2017	21	Branca	Masculino
4021	4021	4021	SUMARE	DEL.SEC.AMERICANA	DEINTER 9 - PIRACICABA	3907	2017	03/12/2017	3	12	2017	12	2017	DEL.POL.PLANTÃO SUMARE	PM	serviço	70926	SUMARE	DEINTER 9 - PIRACICABA	DEL.SEC.AMERICANA	01º D.P. SUMARE	Autor/Vitima	Masculino	24	Parda	22/03/1993	ESTUDANTE	03:20:00	Via pública	ESTRADA MUNICIPAL LUÍS FERNANDES BRADA	0	-22.84198717	-47.26938108	Homicídio simples (art. 121)		Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	03/12/2017	03	Parda	Masculino
4022	4022	4022	SUMARE	DEL.SEC.AMERICANA	DEINTER 9 - PIRACICABA	4005	2017	11/12/2017	11	12	2017	12	2017	DEL.POL.PLANTÃO SUMARE	PM	serviço	70926	SUMARE	DEINTER 9 - PIRACICABA	DEL.SEC.AMERICANA	01º D.P. SUMARE	Autor/Vitima	Masculino	NÃO INFORMADO	Branca	NÃO INFORMADO	NÃO INFORMADO	03:08:00	Comércio e serviços	RUA JOSE MARIA MIRANDA	331	-22.8218002404221	-47.2685769433457	Homicídio simples (art. 121), Roubo (art. 157)	ESTABELECIMENTO COMERCIAL		Sim	11/12/2017	03	Branca	Masculino
4023	4023	4023	BERTIOGA	DEL.SEC.SANTOS	DEINTER 6 - SANTOS	4031	2017	23/12/2017	23	12	2017	12	2017	DEL.POL.BERTIOGA	PM	serviço	40204	BERTIOGA	DEINTER 6 - SANTOS	DEL.SEC.SANTOS	DEL.POL.BERTIOGA	Autor/Vitima	Masculino	24	Branca	26/01/1993	NÃO INFORMADO	22:30:00	Via pública	RUA FINAL DA RUA SANCHES FERRARI	1	-23.7529662599999	-45.8661409759999	Legítima defesa (art. 23, II), Homicídio qualificado (art. 121, §2o.), Homicídio simples (art. 121)		Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	24/12/2017	22	Branca	Masculino
4024	4024	4024	SUMARE	DEL.SEC.AMERICANA	DEINTER 9 - PIRACICABA	4155	2017	23/12/2017	23	12	2017	12	2017	DEL.POL.PLANTÃO SUMARE	PM	serviço	70926	HORTOLANDIA	DEINTER 9 - PIRACICABA	DEL.SEC.AMERICANA	01º D.P. HORTOLÂNDIA	Adolescente Inf/Vit	Masculino	15	Preta	09/04/2002	ESTUDANTE	21:20:00	Via pública	RUA DOUTOR MIGUEL VIÊIRA FERREIRA	0	-22.888171306999887	-47.165372216	A.I.-Roubo (art. 157), Homicídio simples (art. 121)	VEICULO	Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	24/12/2017	21	Preta	Masculino
4025	4025	4025	FRANCISCO MORATO	DEL.SEC.FRANCO DA ROCHA	DEMACRO	4728	2017	04/12/2017	4	12	2017	12	2017	DEL.POL.FRANCISCO MORATO	PM	serviço	30203	FRANCISCO MORATO	DEMACRO	DEL.SEC.FRANCO DA ROCHA	DEL.POL.FRANCISCO MORATO	Autor/Vitima	Masculino	39	Parda	21/09/1978	MOTO-BOY	16:32:00	Via pública	RUA VINTE	244	-23.268256893822	-46.71928319749821	Homicídio simples (art. 121), Roubo (art. 157)	VEICULO	Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	05/12/2017	16	Parda	Masculino
4026	4026	4026	POA	DEL.SEC.MOGI DAS CRUZES	DEMACRO	4919	2017	26/12/2017	26	12	2017	12	2017	DEL.POL.POA	PM	folga	30308	POA	DEMACRO	DEL.SEC.MOGI DAS CRUZES	DEL.POL.POA	Autor/Vitima	Masculino	20	Parda	27/12/1996	AJUDANTE GERAL	22:12:00	Via pública	RUA PORTO REAL	127	-23.512198724	-46.337596928	Homicídio simples (art. 121)	VEICULO		Sim	27/12/2017	22	Parda	Masculino
4027	4027	4027	FERRAZ DE VASCONCELOS	DEL.SEC.MOGI DAS CRUZES	DEMACRO	5147	2017	20/12/2017	20	12	2017	12	2017	DEL.POL.FERRAZ DE VASCONCELOS	PM	folga	30302	FERRAZ DE VASCONCELOS	DEMACRO	DEL.SEC.MOGI DAS CRUZES	01º D.P. FERRAZ VASCONCELOS	Autor/Vitima	Masculino	29	Parda	02/09/1988	ENCARREGADO	23:35:00	Via pública	RUA RAIMUNDO MAGRINI	1	-23.53528274	-46.3617440629999	Homicídio simples (art. 121)		Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	21/12/2017	23	Parda	Masculino
4028	4028	4028	SANTO ANDRE	DEL.SEC.SANTO ANDRÉ	DEMACRO	5474	2017	02/12/2017	2	12	2017	12	2017	04º D.P. SANTO ANDRÉ	PM	folga	30105	S.ANDRE	DEMACRO	DEL.SEC.SANTO ANDRÉ	06º D.P. SANTO ANDRÉ	Vítima	Masculino	24	Parda	26/10/1993	SERVENTE	12:00:00	Residência	DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS 		-23.085189999999947	-47.201989999999974	Homicídio simples (art. 121)		Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	02/12/2017	12	Parda	Masculino
4029	4029	4029	TABOAO DA SERRA	DEL.SEC.TABOÃO DA SERRA	DEMACRO	6165	2017	02/12/2017	2	12	2017	12	2017	01º D.P. TABOÃO DA SERRA	PM	serviço	30614	TABOAO DA SERRA	DEMACRO	DEL.SEC.TABOÃO DA SERRA	01º D.P. TABOÃO DA SERRA	Vítima	Masculino	21	Parda	01/02/1996	DESEMPREGADO	01:37:00	Via pública	RUA ERNESTO ROSA DA FONÓGRAFO	109	-23.6210122134828	-46.78381798040339	Homicídio simples (art. 121)	VEICULO	Art. 157 - Subtrair coisa móvel alheia, para si ou para outrem, mediante grave ameaça ou violência a pessoa, ou depois de havê-la, por qualquer meio, reduzido à impossibilidade de resistência:&#x0D; Pena - reclusão, de 4 (quatro) a 10 (dez) anos, e multa.&#x0D; ,Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	02/12/2017	01	Parda	Masculino
4030	4030	4030	SUZANO	DEL.SEC.MOGI DAS CRUZES	DEMACRO	6504	2017	14/12/2017	14	12	2017	12	2017	DEL.POL.SUZANO	PM	serviço	30309	ITAQUAQUECETUBA	DEMACRO	DEL.SEC.MOGI DAS CRUZES	DEL.POL.ITAQUAQUECETUBA	Autor/Vitima	Masculino	21	Parda	18/02/1996	DESEMPREGADO	03:05:00	Residência	DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS 		-23.541159999999927	-46.31050999999997	Homicídio simples (art. 121)	RESIDENCIA	Art. 157 - Subtrair coisa móvel alheia, para si ou para outrem, mediante grave ameaça ou violência a pessoa, ou depois de havê-la, por qualquer meio, reduzido à impossibilidade de resistência:&#x0D; Pena - reclusão, de 4 (quatro) a 10 (dez) anos, e multa.&#x0D; ,Lesão corporal decorrente de intervenção policial (RES. SSP 05 - 07/01/2013),Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	14/12/2017	03	Parda	Masculino
4031	4031	4031	FRANCO DA ROCHA	DEL.SEC.FRANCO DA ROCHA	DEMACRO	6722	2017	09/12/2017	9	12	2017	12	2017	DEL.POL.FRANCO ROCHA	PM	folga	30204	CAIEIRAS	DEMACRO	DEL.SEC.FRANCO DA ROCHA	01º D.P. CAIEIRAS	Autor/Vitima	Masculino	21	Parda	10/10/1996	ESTUDANTE	18:40:00	Via pública	RODOVIA PRESID TANCREDO DE ALMEIDA NEVES	30	-23.4017602559999	-46.720167585	Homicídio simples (art. 121), Localização/Apreensão de objeto, Localização/Apreensão e Entrega de veículo, Receptação (art. 180), Roubo (art. 157)	VEICULO	Art. 157 - Subtrair coisa móvel alheia, para si ou para outrem, mediante grave ameaça ou violência a pessoa, ou depois de havê-la, por qualquer meio, reduzido à impossibilidade de resistência:&#x0D; Pena - reclusão, de 4 (quatro) a 10 (dez) anos, e multa.&#x0D; ,Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	10/12/2017	18	Parda	Masculino
4032	4032	4032	FRANCO DA ROCHA	DEL.SEC.FRANCO DA ROCHA	DEMACRO	6722	2017	09/12/2017	9	12	2017	12	2017	DEL.POL.FRANCO ROCHA	PM	serviço	30204	CAIEIRAS	DEMACRO	DEL.SEC.FRANCO DA ROCHA	01º D.P. CAIEIRAS	Autor/Vitima	Masculino	NÃO INFORMADO	Outros	NÃO INFORMADO	NÃO INFORMADO	18:40:00	Via pública	RODOVIA PRESID TANCREDO DE ALMEIDA NEVES	30	-23.4017602559999	-46.720167585	Homicídio simples (art. 121), Localização/Apreensão de objeto, Localização/Apreensão e Entrega de veículo, Receptação (art. 180), Roubo (art. 157)	VEICULO	Art. 157 - Subtrair coisa móvel alheia, para si ou para outrem, mediante grave ameaça ou violência a pessoa, ou depois de havê-la, por qualquer meio, reduzido à impossibilidade de resistência:&#x0D; Pena - reclusão, de 4 (quatro) a 10 (dez) anos, e multa.&#x0D; ,Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	09/12/2017	18	NÃO INFORMADO	Masculino
4033	4033	4033	PIRACICABA	DEL.SEC.PIRACICABA	DEINTER 9 - PIRACICABA	7174	2017	24/12/2017	24	12	2017	12	2017	DEL.SEC.PIRACICABA PLANTÃO	PM	folga	70922	PIRACICABA	DEINTER 9 - PIRACICABA	DEL.SEC.PIRACICABA	06º D.P. PIRACICABA	Vítima	Masculino	NÃO INFORMADO	Branca	NÃO INFORMADO	NÃO INFORMADO	A TARDE	Via pública	RUA ANHANGUERA	32	-22.7389595318571	-47.628122711285705	Homicídio simples (art. 121), Roubo (art. 157)	ESTABELECIMENTO COMERCIAL	Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	24/12/2017	A TARDE	Branca	Masculino
4034	4034	4034	PIRACICABA	DEL.SEC.PIRACICABA	DEINTER 9 - PIRACICABA	7234	2017	27/12/2017	27	12	2017	12	2017	DEL.SEC.PIRACICABA PLANTÃO	PM	serviço	70922	PIRACICABA	DEINTER 9 - PIRACICABA	DEL.SEC.PIRACICABA	04º D.P. PIRACICABA	Autor/Vitima	Masculino	NÃO INFORMADO	Parda	NÃO INFORMADO	NÃO INFORMADO	21:30:00	Area não ocupada	RUA JOÃO RAIMUNDO DO NASCIMENTO	0	-22.6988422706774	-47.663259334129	Homicídio simples (art. 121)	COLETIVO	Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	28/12/2017	21	Parda	Masculino
4035	4035	4035	DIADEMA	DEL.SEC.DIADEMA	DEMACRO	7510	2017	22/12/2017	22	12	2017	12	2017	01º D.P. DIADEMA	PM	folga	30122	DIADEMA	DEMACRO	DEL.SEC.DIADEMA	01º D.P. DIADEMA	Autor/Vitima	Masculino	19	Preta	01/04/1998	AGENTE DE SEGURANCA	22:50:00	Via pública	AVENIDA DOM PEDRO I	1515	-23.6921333984309	-46.60586032788589	Homicídio simples (art. 121), Roubo (art. 157)	VEICULO		Sim	23/12/2017	22	Preta	Masculino
4036	4036	4036	SANTO ANDRE	DEL.SEC.SANTO ANDRÉ	DEMACRO	7855	2017	12/12/2017	12	12	2017	12	2017	01º D.P. SANTO ANDRÉ	PC	folga	30102	S.ANDRE	DEMACRO	DEL.SEC.SANTO ANDRÉ	03º D.P. SANTO ANDRÉ	Autor/Vitima	Masculino	18	Branca	08/06/1999	NÃO INFORMADO	20:30:00	Via pública	RUA SOARES SAMPAIO	3	-23.689317256986108	-46.5287817508563	Homicídio simples (art. 121), Resistência (art. 329), Roubo (art. 157)	OUTROS		Sim	12/12/2017	20	Branca	Masculino
4037	4037	4037	SANTO ANDRE	DEL.SEC.SANTO ANDRÉ	DEMACRO	7855	2017	12/12/2017	12	12	2017	12	2017	01º D.P. SANTO ANDRÉ	PC	folga	30102	S.ANDRE	DEMACRO	DEL.SEC.SANTO ANDRÉ	03º D.P. SANTO ANDRÉ	Autor	Masculino	20	Parda	NÃO INFORMADO	NÃO INFORMADO	20:30:00	Via pública	RUA SOARES SAMPAIO	3	-23.689317256986108	-46.5287817508563	Homicídio simples (art. 121), Resistência (art. 329), Roubo (art. 157)	OUTROS		Sim	12/12/2017	20	Parda	Masculino
4038	4038	4038	MAUA	DEL.SEC.SANTO ANDRÉ	DEMACRO	8289	2017	09/12/2017	9	12	2017	12	2017	01º DP MAUÁ-DR.ALFREDO GARBINO	PM	folga	30124	MAUA	DEMACRO	DEL.SEC.SANTO ANDRÉ	03º D.P. MAUA	Autor/Vitima	Masculino	37	Branca	02/02/1980	NAO INFORMADA	11:00:00	Comércio e serviços	AVENIDA BARÃO DE MAUÁ	4410	-23.665394733434898	-46.442790881412705	Homicídio simples (art. 121)	ESTABELECIMENTO COMERCIAL	Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	09/12/2017	11	Branca	Masculino
4039	4039	4039	MAUA	DEL.SEC.SANTO ANDRÉ	DEMACRO	8703	2017	30/12/2017	30	12	2017	12	2017	01º DP MAUÁ-DR.ALFREDO GARBINO	PM	folga	30124	MAUA	DEMACRO	DEL.SEC.SANTO ANDRÉ	03º D.P. MAUA	Autor/Vitima	Masculino	18	Parda	22/06/1999	DESEMPREGADO	06:20:00	Via pública	RUA JOAQUIM JOSÉ DA SILVA	96	-23.6721566830925	-46.420753739888895	Homicídio simples (art. 121), Roubo (art. 157), Resistência (art. 329)	VEICULO	Art. 157 - Subtrair coisa móvel alheia, para si ou para outrem, mediante grave ameaça ou violência a pessoa, ou depois de havê-la, por qualquer meio, reduzido à impossibilidade de resistência:&#x0D; Pena - reclusão, de 4 (quatro) a 10 (dez) anos, e multa.&#x0D; ,Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	30/12/2017	06	Parda	Masculino
4040	4040	4040	ITAQUAQUECETUBA	DEL.SEC.MOGI DAS CRUZES	DEMACRO	9268	2017	16/12/2017	16	12	2017	12	2017	DEL.POL.ITAQUAQUECETUBA	PM	serviço	30304	ITAQUAQUECETUBA	DEMACRO	DEL.SEC.MOGI DAS CRUZES	DEL.POL.ITAQUAQUECETUBA	Autor/Vitima	Masculino	18	Parda	26/01/1999	DESEMPREGADO	19:20:00	Via pública	RUA GOIÁS	1	-23.496154412999893	-46.347450366000004	Homicídio simples (art. 121)	VEICULO	Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	17/12/2017	19	Parda	Masculino
4041	4041	4041	S.PAULO	DEL.SEC.7º ITAQUERA	DECAP	10049	2017	08/12/2017	8	12	2017	12	2017	63º D.P. VILA JACUI	PM	folga	10326	S.PAULO	DECAP	DEL.SEC.7º ITAQUERA	63º D.P. VILA JACUI	Vítima	Masculino	27	Branca	01/04/1990	DESEMPREGADO	01:45:00	Via pública	AVENIDA DO IMPERADOR	4391	-23.51546996902464	-46.462384884461	Roubo (art. 157), Lesão corporal (art. 129)	VEICULO		Sim	08/12/2017	01	Branca	Masculino
4042	4042	4042	S.PAULO	DEL.SEC.7º ITAQUERA	DECAP	10081	2017	09/12/2017	9	12	2017	12	2017	63º D.P. VILA JACUI	PM	folga	10326	S.PAULO	DECAP	DEL.SEC.7º ITAQUERA	63º D.P. VILA JACUI	Vítima	Masculino	17	Parda	31/10/2000	NÃO INFORMADO	01:00:00	Via pública	AVENIDA CAIO DE ALMEIDA PRADO	1	-23.4872015989999	-46.460993478	Homicídio simples (art. 121)	INTERIOR DE VEICULO,VEICULO,	Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	09/12/2017	01	Parda	Masculino
4043	4043	4043	OSASCO	DEL.SEC.OSASCO	DEMACRO	10678	2017	09/12/2017	9	12	2017	12	2017	05º D.P. OSASCO	PM	serviço	30418	OSASCO	DEMACRO	DEL.SEC.OSASCO	02º D.P. OSASCO	Autor/Vitima	Masculino	22	Branca	07/06/1995	MOTORISTA	19:50:00	Via pública	RUA MARIO QUINTANA	436	-23.579531949444718	-46.81344761710545	Resistência (art. 329), Homicídio qualificado (art. 121, §2o.), Localização/Apreensão e Entrega de veículo, Legítima defesa (art. 23, II)			Sim	10/12/2017	19	Branca	Masculino
